"autriche                ";"lci-monde-2005-09-06.html                         ";"grostitre               ";"0,,3242113-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-06.html                         ";"grostitre               ";"0,,3260696-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-06.html                         ";"grostitre               ";"0,,3260436-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-06.html                         ";"grostitre               ";"0,,3259930-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-07.html                         ";"grostitre               ";"0,,3260696-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-07.html                         ";"grostitre               ";"0,,3260436-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-07.html                         ";"rappel                  ";"0,,3259930-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-08.html                         ";"grostitre               ";"0,,3260879-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-08.html                         ";"grostitre               ";"0,,3260696-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-08.html                         ";"rappel                  ";"0,,3260436-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-08.html                         ";"rappel                  ";"0,,3259930-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-09.html                         ";"grostitre               ";"0,,3261578-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-09.html                         ";"grostitre               ";"0,,3260879-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-09.html                         ";"rappel                  ";"0,,3260696-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-09.html                         ";"rappel                  ";"0,,3260436-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-10.html                         ";"grostitre               ";"0,,3261578-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-10.html                         ";"grostitre               ";"0,,3260879-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-10.html                         ";"rappel                  ";"0,,3260696-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-10.html                         ";"rappel                  ";"0,,3260436-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-11.html                         ";"rappel                  ";"0,,3261578-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-11.html                         ";"rappel                  ";"0,,3260879-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-11.html                         ";"rappel                  ";"0,,3260696-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-13.html                         ";"rappel                  ";"0,,3261723-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-13.html                         ";"rappel                  ";"0,,3261578-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-11-15.html                         ";"rappel                  ";"0,,3261723-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-12-20.html                         ";"grostitre               ";"0,,3273886-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-12-21.html                         ";"grostitre               ";"0,,3273886-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-12-22.html                         ";"rappel                  ";"0,,3273886-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-12-23.html                         ";"rappel                  ";"0,,3273886-vu5wx0leiduy,00.html                                            "
"banlieues               ";"lci-monde-2005-12-24.html                         ";"rappel                  ";"0,,3273886-vu5wx0leiduy,00.html                                            "
"arabie                  ";"lci-monde-2005-07-04.html                         ";"grostitre               ";"0,,3229642-vu5wx0leiduy,00.html                                            "
"arabie                  ";"lci-monde-2005-07-05.html                         ";"grostitre               ";"0,,3229642-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-16.html                         ";"grostitre               ";"0,,3284603-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-17.html                         ";"grostitre               ";"0,,3284603-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-18.html                         ";"grostitre               ";"0,,3284603-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-19.html                         ";"rappel                  ";"0,,3284603-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-21.html                         ";"grostitre               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-22.html                         ";"grostitre               ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-22.html                         ";"grostitre               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-23.html                         ";"grostitre               ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-24.html                         ";"rappel                  ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-25.html                         ";"rappel                  ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285571-vu5wx0leiduy,00.html                                            "
"mexique                 ";"lci-monde-2006-02-26.html                         ";"rappel                  ";"0,,3285505-vu5wx0leiduy,00.html                                            "
"autorité palestinienne  ";"lci-monde-2006-01-27.html                         ";"grostitre               ";"0,,3280902-vu5wx0leiduy,00.html                                            "
"autorité palestinienne  ";"lci-monde-2006-01-28.html                         ";"grostitre               ";"0,,3280902-vu5wx0leiduy,00.html                                            "
"autorité palestinienne  ";"lci-monde-2006-01-29.html                         ";"rappel                  ";"0,,3280902-vu5wx0leiduy,00.html                                            "
"autorité palestinienne  ";"lci-monde-2006-01-30.html                         ";"rappel                  ";"0,,3280902-vu5wx0leiduy,00.html                                            "
"autorité palestinienne  ";"lci-monde-2006-01-31.html                         ";"rappel                  ";"0,,3280902-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-03-30.html                         ";"grostitre               ";"0,,3210355-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-03-30.html                         ";"rappel                  ";"0,,3210144-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-03-31.html                         ";"grostitre               ";"0,,3210355-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-04-01.html                         ";"rappel                  ";"0,,3210355-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-04-02.html                         ";"rappel                  ";"0,,3210355-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-08-16.html                         ";"rappel                  ";"0,,3237590-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-08-17.html                         ";"rappel                  ";"0,,3237590-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-10-03.html                         ";"grostitre               ";"0,,3250378-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-10-04.html                         ";"rappel                  ";"0,,3250378-vu5wx0leiduy,00.html                                            "
"indonésie               ";"lci-monde-2005-10-05.html                         ";"rappel                  ";"0,,3250378-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-03-13.html                         ";"grostitre               ";"0,,3207124-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-03-14.html                         ";"rappel                  ";"0,,3207124-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-22.html                         ";"grostitre               ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-23.html                         ";"grostitre               ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-24.html                         ";"grostitre               ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-25.html                         ";"rappel                  ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-26.html                         ";"rappel                  ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-27.html                         ";"rappel                  ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"fourniret               ";"lci-monde-2005-06-28.html                         ";"rappel                  ";"0,,3227216-vu5wx0leiduy,00.html                                            "
"taïwan                  ";"lci-monde-2005-03-14.html                         ";"grostitre               ";"0,,3207453-vu5wx0leiduy,00.html                                            "
"taïwan                  ";"lci-monde-2005-03-15.html                         ";"rappel                  ";"0,,3207453-vu5wx0leiduy,00.html                                            "
"taïwan                  ";"lci-monde-2005-03-16.html                         ";"rappel                  ";"0,,3207453-vu5wx0leiduy,00.html                                            "
"amnesty                 ";"lci-monde-2005-05-27.html                         ";"grostitre               ";"0,,3221646-vu5wx0leiduy,00.html                                            "
"amnesty                 ";"lci-monde-2005-05-28.html                         ";"rappel                  ";"0,,3221646-vu5wx0leiduy,00.html                                            "
"amnesty                 ";"lci-monde-2005-05-29.html                         ";"rappel                  ";"0,,3221646-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2005-09-12.html                         ";"grostitre               ";"0,,3244097-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2005-09-13.html                         ";"rappel                  ";"0,,3244097-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2005-09-14.html                         ";"rappel                  ";"0,,3244097-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2005-09-15.html                         ";"rappel                  ";"0,,3244097-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-07.html                         ";"grostitre               ";"0,,3282944-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-08.html                         ";"grostitre               ";"0,,3283083-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-08.html                         ";"grostitre               ";"0,,3282944-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-09.html                         ";"grostitre               ";"0,,3283083-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-09.html                         ";"grostitre               ";"0,,3282944-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-10.html                         ";"rappel                  ";"0,,3283083-vu5wx0leiduy,00.html                                            "
"11 septembre            ";"lci-monde-2006-02-10.html                         ";"rappel                  ";"0,,3282944-vu5wx0leiduy,00.html                                            "
"srebrenica              ";"lci-monde-2005-07-12.html                         ";"grostitre               ";"0,,3231210-vu5wx0leiduy,00.html                                            "
"srebrenica              ";"lci-monde-2005-07-13.html                         ";"rappel                  ";"0,,3231210-vu5wx0leiduy,00.html                                            "
"srebrenica              ";"lci-monde-2005-07-14.html                         ";"rappel                  ";"0,,3231210-vu5wx0leiduy,00.html                                            "
"gb                      ";"lci-monde-2005-04-29.html                         ";"grostitre               ";"0,,3216144-vu5wx0leiduy,00.html                                            "
"gb                      ";"lci-monde-2005-04-30.html                         ";"grostitre               ";"0,,3216144-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-07-05.html                         ";"rappel                  ";"0,,3229604-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-07-06.html                         ";"rappel                  ";"0,,3229604-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-04.html                         ";"grostitre               ";"0,,3268639-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-05.html                         ";"grostitre               ";"0,,3268748-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-05.html                         ";"grostitre               ";"0,,3268639-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-06.html                         ";"rappel                  ";"0,,3268748-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-06.html                         ";"rappel                  ";"0,,3268639-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-07.html                         ";"rappel                  ";"0,,3268748-vu5wx0leiduy,00.html                                            "
"sommet                  ";"lci-monde-2005-12-07.html                         ";"rappel                  ";"0,,3268639-vu5wx0leiduy,00.html                                            "
"executive life          ";"lci-monde-2005-07-22.html                         ";"grostitre               ";"0,,3233237-vu5wx0leiduy,00.html                                            "
"executive life          ";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233237-vu5wx0leiduy,00.html                                            "
"executive life          ";"lci-monde-2005-07-24.html                         ";"rappel                  ";"0,,3233237-vu5wx0leiduy,00.html                                            "
"ex-yougoslavie          ";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3270106-vu5wx0leiduy,00.html                                            "
"ex-yougoslavie          ";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3270106-vu5wx0leiduy,00.html                                            "
"ex-yougoslavie          ";"lci-monde-2005-12-12.html                         ";"rappel                  ";"0,,3270106-vu5wx0leiduy,00.html                                            "
"développement           ";"lci-monde-2005-06-08.html                         ";"grostitre               ";"0,,3224502-vu5wx0leiduy,00.html                                            "
"développement           ";"lci-monde-2005-06-09.html                         ";"grostitre               ";"0,,3224502-vu5wx0leiduy,00.html                                            "
"développement           ";"lci-monde-2005-06-10.html                         ";"rappel                  ";"0,,3224502-vu5wx0leiduy,00.html                                            "
"développement           ";"lci-monde-2005-06-12.html                         ";"rappel                  ";"0,,3224502-vu5wx0leiduy,00.html                                            "
"ue/turquie              ";"lci-monde-2005-06-20.html                         ";"grostitre               ";"0,,3225743-vu5wx0leiduy,00.html                                            "
"ue/turquie              ";"lci-monde-2005-06-21.html                         ";"rappel                  ";"0,,3225743-vu5wx0leiduy,00.html                                            "
"ue/turquie              ";"lci-monde-2005-06-22.html                         ";"rappel                  ";"0,,3225743-vu5wx0leiduy,00.html                                            "
"attentat de bali        ";"lci-monde-2005-03-04.html                         ";"rappel                  ";"0,,3205560-vu5wx0leiduy,00.html                                            "
"attentat de bali        ";"lci-monde-2005-03-05.html                         ";"rappel                  ";"0,,3205560-vu5wx0leiduy,00.html                                            "
"attentats de 1995       ";"lci-monde-2005-12-02.html                         ";"grostitre               ";"0,,3268012-vu5wx0leiduy,00.html                                            "
"attentats de 1995       ";"lci-monde-2005-12-03.html                         ";"grostitre               ";"0,,3268012-vu5wx0leiduy,00.html                                            "
"attentats de 1995       ";"lci-monde-2005-12-04.html                         ";"grostitre               ";"0,,3268012-vu5wx0leiduy,00.html                                            "
"attentats de 1995       ";"lci-monde-2005-12-05.html                         ";"rappel                  ";"0,,3268012-vu5wx0leiduy,00.html                                            "
"adoption gay            ";"lci-monde-2005-12-06.html                         ";"grostitre               ";"0,,3268939-vu5wx0leiduy,00.html                                            "
"adoption gay            ";"lci-monde-2005-12-07.html                         ";"rappel                  ";"0,,3268939-vu5wx0leiduy,00.html                                            "
"adoption gay            ";"lci-monde-2005-12-08.html                         ";"rappel                  ";"0,,3268939-vu5wx0leiduy,00.html                                            "
"miami                   ";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3269948-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-10-19.html                         ";"grostitre               ";"0,,3255168-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-10-20.html                         ";"rappel                  ";"0,,3255168-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-10-21.html                         ";"rappel                  ";"0,,3255168-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-10-22.html                         ";"rappel                  ";"0,,3255168-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-10-23.html                         ";"rappel                  ";"0,,3255168-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-11-15.html                         ";"grostitre               ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-11-16.html                         ";"rappel                  ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-11-17.html                         ";"rappel                  ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"irak                    ";"lci-monde-2005-11-18.html                         ";"rappel                  ";"0,,3262601-vu5wx0leiduy,00.html                                            "
"forum                   ";"lci-monde-2005-12-12.html                         ";"grostitre               ";"0,,3270583-vu5wx0leiduy,00.html                                            "
"forum                   ";"lci-monde-2005-12-14.html                         ";"rappel                  ";"0,,3270583-vu5wx0leiduy,00.html                                            "
"forum                   ";"lci-monde-2005-12-15.html                         ";"rappel                  ";"0,,3270583-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-01.html                         ";"grostitre               ";"0,,3205033-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-03.html                         ";"rappel                  ";"0,,3205333-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-10.html                         ";"rappel                  ";"0,,3206520-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-11.html                         ";"rappel                  ";"0,,3206894-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-13.html                         ";"grostitre               ";"0,,3207208-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-13.html                         ";"rappel                  ";"0,,3206894-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-14.html                         ";"grostitre               ";"0,,3207208-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-14.html                         ";"rappel                  ";"0,,3206894-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-15.html                         ";"rappel                  ";"0,,3207498-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-16.html                         ";"rappel                  ";"0,,3207498-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-19.html                         ";"grostitre               ";"0,,3208476-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-21.html                         ";"grostitre               ";"0,,3208476-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-23.html                         ";"grostitre               ";"0,,3209155-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-24.html                         ";"rappel                  ";"0,,3209155-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-25.html                         ";"rappel                  ";"0,,3209155-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-26.html                         ";"rappel                  ";"0,,3209155-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-28.html                         ";"grostitre               ";"0,,3209861-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-29.html                         ";"rappel                  ";"0,,3209861-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-30.html                         ";"rappel                  ";"0,,3209861-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-03-31.html                         ";"rappel                  ";"0,,3210339-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-01.html                         ";"rappel                  ";"0,,3210339-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-14.html                         ";"rappel                  ";"0,,3213076-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-16.html                         ";"grostitre               ";"0,,3213639-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-17.html                         ";"grostitre               ";"0,,3213639-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-18.html                         ";"rappel                  ";"0,,3213639-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-29.html                         ";"rappel                  ";"0,,3215387-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-04-30.html                         ";"rappel                  ";"0,,3215387-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-07.html                         ";"grostitre               ";"0,,3217715-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-09.html                         ";"rappel                  ";"0,,3217727-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-10.html                         ";"rappel                  ";"0,,3217727-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-11.html                         ";"rappel                  ";"0,,3217727-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-25.html                         ";"grostitre               ";"0,,3221291-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-26.html                         ";"rappel                  ";"0,,3221291-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-30.html                         ";"grostitre               ";"0,,3222370-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-05-31.html                         ";"grostitre               ";"0,,3222370-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-02.html                         ";"rappel                  ";"0,,3222370-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-06.html                         ";"grostitre               ";"0,,3224056-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-07.html                         ";"grostitre               ";"0,,3224056-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-08.html                         ";"rappel                  ";"0,,3224056-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-09.html                         ";"rappel                  ";"0,,3224056-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-14.html                         ";"rappel                  ";"0,,3225495-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-15.html                         ";"rappel                  ";"0,,3225495-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-21.html                         ";"grostitre               ";"0,,3226859-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-22.html                         ";"grostitre               ";"0,,3227203-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-22.html                         ";"grostitre               ";"0,,3226859-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-23.html                         ";"grostitre               ";"0,,3227203-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-23.html                         ";"rappel                  ";"0,,3226859-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-24.html                         ";"rappel                  ";"0,,3227203-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-24.html                         ";"rappel                  ";"0,,3226859-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-25.html                         ";"rappel                  ";"0,,3227203-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-25.html                         ";"rappel                  ";"0,,3226859-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-26.html                         ";"rappel                  ";"0,,3227203-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-06-26.html                         ";"rappel                  ";"0,,3226859-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-07-12.html                         ";"grostitre               ";"0,,3231314-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-07-13.html                         ";"grostitre               ";"0,,3231314-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-07-14.html                         ";"rappel                  ";"0,,3231314-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-07-20.html                         ";"grostitre               ";"0,,3232803-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-07-21.html                         ";"grostitre               ";"0,,3232803-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-07-22.html                         ";"rappel                  ";"0,,3232803-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-08-31.html                         ";"grostitre               ";"0,,3240600-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-09-01.html                         ";"grostitre               ";"0,,3240600-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-09-02.html                         ";"grostitre               ";"0,,3240600-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-09-03.html                         ";"rappel                  ";"0,,3240600-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-09-04.html                         ";"rappel                  ";"0,,3240600-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-09-05.html                         ";"rappel                  ";"0,,3240600-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-23.html                         ";"grostitre               ";"0,,3256652-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-24.html                         ";"grostitre               ";"0,,3256652-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-25.html                         ";"rappel                  ";"0,,3256652-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-26.html                         ";"grostitre               ";"0,,3257437-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-27.html                         ";"rappel                  ";"0,,3257437-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-28.html                         ";"rappel                  ";"0,,3257437-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-29.html                         ";"rappel                  ";"0,,3257437-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-10-30.html                         ";"rappel                  ";"0,,3257437-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-12-13.html                         ";"grostitre               ";"0,,3271254-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-12-14.html                         ";"grostitre               ";"0,,3271254-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-12-15.html                         ";"rappel                  ";"0,,3271254-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2005-12-17.html                         ";"rappel                  ";"0,,3271254-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2006-02-01.html                         ";"grostitre               ";"0,,3281856-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2006-02-02.html                         ";"grostitre               ";"0,,3281856-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2006-02-03.html                         ";"grostitre               ";"0,,3281856-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2006-02-04.html                         ";"rappel                  ";"0,,3281856-vu5wx0leiduy,00.html                                            "
"liban                   ";"lci-monde-2006-02-05.html                         ";"rappel                  ";"0,,3281856-vu5wx0leiduy,00.html                                            "
"equateur                ";"lci-monde-2005-04-21.html                         ";"grostitre               ";"0,,3214603-vu5wx0leiduy,00.html                                            "
"equateur                ";"lci-monde-2005-04-22.html                         ";"grostitre               ";"0,,3214768-vu5wx0leiduy,00.html                                            "
"equateur                ";"lci-monde-2005-04-22.html                         ";"grostitre               ";"0,,3214603-vu5wx0leiduy,00.html                                            "
"equateur                ";"lci-monde-2005-04-23.html                         ";"grostitre               ";"0,,3214768-vu5wx0leiduy,00.html                                            "
"equateur                ";"lci-monde-2005-04-23.html                         ";"grostitre               ";"0,,3214603-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-08-02.html                         ";"grostitre               ";"0,,3235111-vu5wx0leiduy,00.html                                            "
"onu                     ";"lci-monde-2005-08-03.html                         ";"grostitre               ";"0,,3235111-vu5wx0leiduy,00.html                                            "
